CASE_NUM,CRIME_DESC,CHARGE_CODE,CHARGE_DESC,CRIME_PART,ADDRESS,CITY,DATE,CATEGORY,POINT_X,POINT_Y
190034147,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,600 BLOCK BARTON DR,ANN ARBOR,2019-08-12 06:40:00,ASSAULT - SIMPLE,-83.73815459977322,42.300724001112656
190034113,RUNAWAY,7070,RUNAWAY,B,1000 BLOCK PENNSYLVANIA AVE,ANN ARBOR,2019-08-11 12:00:00,MISSING PERSON / RUNAWAY,-83.77877480144554,42.26942830033897
190034073,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,3000 BLOCK FULLER RD,ANN ARBOR,2019-08-11 15:12:00,LARCENY - FROM AUTO (LFA),-83.7000894003894,42.27693379962477
190034103,ALL OTHER,5015,FAILURE TO APPEAR (FTA),B,100 BLOCK CABELA BLVD,ANN ARBOR,2019-08-11 20:22:00,OBSTRUCTING JUSTICE,-83.74874530027506,42.281024600496664
190033572,SHOPLIFTING,3078,"RETAIL FRAUD, THEFT 3RD DEGREE",A,300 BLOCK BRIARWOOD CIR,ANN ARBOR,2019-08-08 15:29:00,LARCENY - RETAIL FRAUD,-83.74734700019161,42.23884000113702
190034210,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,100 BLOCK FELCH ST,ANN ARBOR,2019-08-12 14:28:00,ASSAULT - SIMPLE,-83.74935799950248,42.28661079980492
190033626,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,200 BLOCK S FOURTH AVE,ANN ARBOR,2019-08-08 20:54:00,LARCENY - ALL OTHER,-83.74755629895253,42.279923900495135
190034191,FAMILY OFFENSE NONVIOLENT,3806,NEGLECT CHILD,B,2100 BLOCK FULMER CT,ANN ARBOR,2019-08-12 12:24:00,FAMILY OFFENSE,-83.77598910031827,42.29365850042643
190034182,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2699,FRAUD (OTHER),A,1700 BLOCK GLENWOOD RD,ANN ARBOR,2019-07-23 17:40:30,FRAUD,-83.70047399878763,42.260213998840925
190034240,ALL OTHER,7385,NUISANCE ORD - ILLEGAL DUMPING,B,600 BLOCK E LIBERTY,ANN ARBOR,2019-08-12 17:10:00,OTHER - ORDINANCE VIOLATIONS,-83.74191000042572,42.27978039997345
190034081,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,1000 BLOCK LONG SHORE DR,ANN ARBOR,2019-08-11 15:45:00,LARCENY - FROM AUTO (LFA),-83.74446190070302,42.29148249951572
190034200,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,3600 BLOCK PATRIDGE PATH,ANN ARBOR,2019-08-09 23:30:00,LARCENY - FROM AUTO (LFA),-83.7216198996623,42.23426809951616
190034175,TRESPASS OF REAL PROPERTY,5707,TRESPASS (OTHER),B,2500 BLOCK S STATE ST,ANN ARBOR,2019-08-12 10:33:00,TRESPASSING / INVASION OF PRIVACY,-83.73767760103908,42.24936999941821
190034207,TRESPASS OF REAL PROPERTY,5707,TRESPASS (OTHER),B,3600 BLOCK WASHTENAW AVE,ANN ARBOR,2019-08-12 14:21:00,TRESPASSING / INVASION OF PRIVACY,-83.6870204998782,42.25829359985943
191000439,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,1200 BLOCK NEWPORT RD.,ANN ARBOR,2019-07-24 02:30:00,LARCENY - FROM AUTO (LFA),-83.76617999965788,42.29356660009233
190034328,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,2800 BLOCK S MAIN ST,ANN ARBOR,2019-08-13 07:55:30,ASSAULT - SIMPLE,-83.7506450001813,42.24518100018935
190034147,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,600 BLOCK BARTON DR,ANN ARBOR,2019-08-12 06:40:00,DAMAGE TO PROPERTY,-83.73815459977322,42.300724001112656
190034198,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,500 BLOCK W HURON ST,ANN ARBOR,2019-08-12 02:30:00,DAMAGE TO PROPERTY,-83.75437809975278,42.281399899861015
190034245,FORCIBLE RAPE,1171,CSC IST DEGREE -PENETRATION PENIS/VAGINA,A,3700 BLOCK WASHTENAW AVE,ANN ARBOR,2019-08-12 17:36:00,SEX OFFENSES - CSC,-83.68744420141854,42.2543903996696
190034320,BURGLARY/BREAKING & ENTERING,2202,B&E - BURGLARY - FORCED ENTRY - RESIDENCE - HOME INVASION,A,1000 BLOCK MAIDEN LN,ANN ARBOR,2019-08-13 01:22:30,BURGLARY - RESIDENTIAL,-83.73494110109073,42.28853349979482
190034335,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,100 BLOCK E WILLIAM ST,ANN ARBOR,2019-08-13 09:42:00,ASSAULT - SIMPLE,-83.747843599997,42.2776876003652
190034333,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,2304,LARCENY - PARTS & ACCESSORIES FROM VEHICLE - LFA,A,3500 BLOCK GREEN CT,ANN ARBOR TWP,2019-08-13 02:00:00,LARCENY - FROM AUTO (LFA),-83.69006069993065,42.302361600066035
190034232,KIDNAPPING/ABDUCTION,1099,KIDNAPPING ( OTHER),A,700 BLOCK MINER ST,ANN ARBOR,2019-05-12 03:00:00,KIDNAPPING / ABDUCTION,-83.75597529955928,42.28879299973818
190034221,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,3300 BLOCK TACOMA CIR,ANN ARBOR,2019-08-11 23:30:00,LARCENY - FROM AUTO (LFA),-83.72908659980703,42.23959749989086
190034339,SHOPLIFTING,3078,"RETAIL FRAUD, THEFT 3RD DEGREE",A,400 BLOCK S MAIN ST,ANN ARBOR,2019-08-13 10:33:00,LARCENY - RETAIL FRAUD,-83.74904110035044,42.2777927997476
190034309,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,3200 BLOCK BOARDWALK DR,ANN ARBOR,2019-08-13 02:30:00,LARCENY - FROM AUTO (LFA),-83.73211629982131,42.240415699865366
190034357,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,1700 BLOCK BALDWIN AVE,ANN ARBOR,2019-08-13 04:45:00,LARCENY - ALL OTHER,-83.72782070020492,42.2611915003946
191000441,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,900 BLOCK FULLER ST,ANN ARBOR,2019-08-13 01:30:00,LARCENY - ALL OTHER,-83.7380301003206,42.28572419858176
190034342,TRESPASS OF REAL PROPERTY,5707,TRESPASS (OTHER),B,300 BLOCK S MAIN ST,ANN ARBOR,2019-08-13 10:48:00,TRESPASSING / INVASION OF PRIVACY,-83.74823770042974,42.27926260009099
190034358,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,3072,RETAIL FRAUD MISREPRESENTATION 2ND DEGREE,A,100 BLOCK BRIARWOOD CIR,ANN ARBOR,2019-08-13 13:08:00,LARCENY - RETAIL FRAUD,-83.74757490102013,42.24036789969159
190034387,ALL OTHER,5015,FAILURE TO APPEAR (FTA),B,WILLIAM AND MAIN,ANN ARBOR,2019-08-13 10:15:00,OBSTRUCTING JUSTICE,-83.7486911990784,42.27796450037181
190034411,CREDIT CARD/ATM,2605,FRAUD - ILLEGAL USE OF CREDIT CARD,A,1400 BLOCK CAMBRIDGE RD,ANN ARBOR,2019-08-13 18:00:00,FRAUD,-83.73085500023592,42.269687001279465
190034335,ALL OTHER,4801,RESISTING OFFICER,B,100 BLOCK E WILLIAM ST,ANN ARBOR,2019-08-13 09:42:00,OBSTRUCTING POLICE,-83.747843599997,42.2776876003652
190034335,DISORDERLY CONDUCT,5311,DISORDERLY CONDUCT,B,100 BLOCK E WILLIAM ST,ANN ARBOR,2019-08-13 09:42:00,PUBLIC PEACE,-83.747843599997,42.2776876003652
190034351,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,1500 BLOCK GEDDES AVE,ANN ARBOR,2019-08-13 09:00:00,LARCENY - ALL OTHER,-83.72876209862733,42.27641129972528
190034407,BURGLARY/BREAKING & ENTERING,2202,B&E - BURGLARY - FORCED ENTRY - RESIDENCE - HOME INVASION,A,1500 BLOCK MEADOWSIDE DR,ANN ARBOR,2019-08-13 02:30:00,BURGLARY - RESIDENTIAL,-83.68721579958822,42.261725401335525
190034422,DRUG/NARCOTIC VIOLATIONS,3532,COCAINE -POSSESS,A,E WILLIAM ST & S STATE ST,ANN ARBOR,2019-08-13 20:30:00,DRUG OFFENSES,-83.74077319929296,42.277837199909015
190034422,ALL OTHER,4801,RESISTING OFFICER,B,E WILLIAM ST & S STATE ST,ANN ARBOR,2019-08-13 20:30:00,OBSTRUCTING POLICE,-83.74077319929296,42.277837199909015
190034422,DISORDERLY CONDUCT,5311,DISORDERLY CONDUCT,B,E WILLIAM ST & S STATE ST,ANN ARBOR,2019-08-13 20:30:00,PUBLIC PEACE,-83.74077319929296,42.277837199909015
190034344,ALL OTHER LARCENY,2306,LARCENY - FROM SHIPMENT,A,100 BLOCK KINGSBROOK AVE,ANN ARBOR,2019-07-19 21:30:00,LARCENY - ALL OTHER,-83.75113819997432,42.249080400365415
190033733,AGGRAVATED ASSAULT,1399,ASSAULT (OTHER),A,400 BLOCK S FIRST ST,ANN ARBOR,2019-06-25 01:00:00,ASSAULT - AGGRAVATED,-83.75141169896858,42.277115001283505
190034428,MOTOR VEHICLE THEFT,2404,VEHICLE THEFT UDAA (REPORTED BY YOUR JURISDICTION),A,2100 BLOCK MEDFORD RD,ANN ARBOR,2019-08-13 07:37:30,MOTOR VEHICLE THEFT / FRAUD,-83.71190159933195,42.25684709960075
190034432,MOTOR VEHICLE THEFT,2404,VEHICLE THEFT UDAA (REPORTED BY YOUR JURISDICTION),A,3600 BLOCK PARTRIDGE PATH,ANN ARBOR,2019-08-13 09:30:00,MOTOR VEHICLE THEFT / FRAUD,-83.72012229921785,42.233168198517546
190034414,IDENTITY THEFT FRAUD,2609,IDENTITY THEFT,A,3900 BLOCK WALDENWOOD DR,ANN ARBOR,2019-08-13 19:15:00,FRAUD,-83.68322859909296,42.28114539993578
190034467,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,3077,"RETAIL FRAUD, MISREPRESENTATION 3RD DEGREE",A,500 BLOCK DETROIT ST,ANN ARBOR,2019-08-13 12:24:00,LARCENY - RETAIL FRAUD,-83.74460710123088,42.28571889956248
190034380,ALL OTHER,5015,FAILURE TO APPEAR (FTA),B,E I94 & BELLEVILLE,VAN BUREN TWP,2019-08-13 15:22:00,OBSTRUCTING JUSTICE,-83.48520000017174,42.21979999991822
190034479,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,2304,LARCENY - PARTS & ACCESSORIES FROM VEHICLE - LFA,A,3200 BLOCK BOARDWALK DR,ANN ARBOR,2019-08-13 05:45:00,LARCENY - FROM AUTO (LFA),-83.73211629982131,42.240415699865366
190034487,CURFEW/LOITERING/VAGRANCY,6399,VAGRANCY (OTHER),B,400 BLOCK S MAPLE RD,ANN ARBOR,2019-08-14 08:56:00,VAGRANCY,-83.78289389942029,42.275719300209516
190034471,ALL OTHER,5012,PROBATION VIOLATION,B,300 BLOCK E HURON ST,ANN ARBOR,2019-08-14 07:37:00,OBSTRUCTING JUSTICE,-83.74572750130403,42.28182970042354
190034526,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2699,FRAUD (OTHER),A,1900 BLOCK PAULINE BLVD,ANN ARBOR,2019-08-04 00:00:00,FRAUD,-83.77256749987924,42.268292101208374
190030521,SHOPLIFTING,3078,"RETAIL FRAUD, THEFT 3RD DEGREE",A,700 BLOCK BRIARWOOD CIR,ANN ARBOR TWP,2019-07-20 17:37:30,LARCENY - RETAIL FRAUD,-83.74599350127107,42.24165980038822
190034480,MOTOR VEHICLE THEFT,2404,VEHICLE THEFT UDAA (REPORTED BY YOUR JURISDICTION),A,2300 BLOCK PITTSFIELD BLVD,ANN ARBOR,2019-08-14 03:30:00,MOTOR VEHICLE THEFT / FRAUD,-83.69166270075465,42.25288490019642
190034559,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2903,DAMAGE TO PROPERTY - PUBLIC PROPERTY - MDOP,A,2900 BLOCK AURORA ST,ANN ARBOR,2019-08-14 07:22:30,DAMAGE TO PROPERTY,-83.70303740010672,42.30593119904313
190034663,LIQUOR LAW VIOLATION,4103,"LIQUOR - TRANSPORT (OPEN CONTAINER, ETC)",B,COLONY RD & MANCHESTER RD,ANN ARBOR,2019-08-15 09:14:00,LIQUOR LAW VIOLATION,-83.71430550107124,42.246892500411434
190034665,DISORDERLY CONDUCT,5311,DISORDERLY CONDUCT,B,S DIVISION ST & E LIBERTY ST,ANN ARBOR,2019-08-15 09:45:00,PUBLIC PEACE,-83.74405699923102,42.27943799872867
190034614,MOTOR VEHICLE THEFT,2404,VEHICLE THEFT UDAA (REPORTED BY YOUR JURISDICTION),A,700 BLOCK N MAPLE RD,ANN ARBOR,2019-08-14 22:18:00,MOTOR VEHICLE THEFT / FRAUD,-83.7822510990834,42.28767069965812
190034643,ALL OTHER,5015,FAILURE TO APPEAR (FTA),B,S MAIN ST & E LIBERTY ST,ANN ARBOR,2019-08-15 05:07:00,OBSTRUCTING JUSTICE,-83.74859989874648,42.27957610023071
190034605,BURGLARY/BREAKING & ENTERING,2204,B&E - BURGLARY - NO FORCED ENTRY - RESIDENCE- HOME INVASION,A,1600 BLOCK WHITE ST,ANN ARBOR,2019-08-14 20:18:00,BURGLARY - RESIDENTIAL,-83.73881849918678,42.260871700231974
190034605,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,1600 BLOCK WHITE ST,ANN ARBOR,2019-08-14 20:18:00,ASSAULT - SIMPLE,-83.73881849918678,42.260871700231974
190034547,SHOPLIFTING,3074,RETAIL FRAUD THEFT 2ND DEGREE,A,300 BLOCK S STATE ST,ANN ARBOR,2019-08-05 20:09:30,LARCENY - RETAIL FRAUD,-83.7410386012578,42.27816020008328
190034626,DRUG/NARCOTIC VIOLATIONS,3590,CRACK -SELL,A,600 BLOCK HIDDEN VALLEY CLUB DR,ANN ARBOR,2019-08-15 00:08:00,DRUG OFFENSES,-83.74230819887339,42.246812700121325
190034659,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,1100 BLOCK W STADIUM BLVD,ANN ARBOR,2019-08-15 01:00:00,LARCENY - FROM AUTO (LFA),-83.76064529853682,42.26407589888066
190034645,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,500 BLOCK POTTER AVE,ANN ARBOR,2019-08-15 00:59:00,LARCENY - FROM AUTO (LFA),-83.7539218000939,42.26683669991735
190034527,ALL OTHER,7374,NUISANCES ORD - INOPERABLE UNLICENSED VEHICLES,B,3100 BLOCK LA SALLE DR,ANN ARBOR,2019-08-14 13:03:00,OTHER - ORDINANCE VIOLATIONS,-83.6961425010407,42.243598301435554
190034523,ALL OTHER,7374,NUISANCES ORD - INOPERABLE UNLICENSED VEHICLES,B,3100 BLOCK LA SALLE DR,ANN ARBOR,2019-08-14 12:57:00,OTHER - ORDINANCE VIOLATIONS,-83.69615490008579,42.24292529998888
190034747,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,700 BLOCK E ANN ST,ANN ARBOR,2019-08-14 22:30:00,LARCENY - ALL OTHER,-83.74039979893547,42.2822452999344
190027936,SHOPLIFTING,3074,RETAIL FRAUD THEFT 2ND DEGREE,A,700 BLOCK BRIARWOOD CIR,ANN ARBOR,2019-07-06 13:10:00,LARCENY - RETAIL FRAUD,-83.74599350127107,42.24165980038822
190034762,DRUG/NARCOTIC VIOLATIONS,3599,DANGEROUS DRUGS (OTHER),A,600 BLOCK CHURCH ST,ANN ARBOR,2019-08-15 17:22:00,DRUG OFFENSES,-83.73460559887104,42.27500849962547
190034698,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2699,FRAUD (OTHER),A,100 BLOCK N DIVISION ST,ANN ARBOR,2019-07-31 12:55:30,FRAUD,-83.74344530000724,42.28182020038901
190034519,ALL OTHER,7374,NUISANCES ORD - INOPERABLE UNLICENSED VEHICLES,B,3100 BLOCK LA SALLE DR,ANN ARBOR,2019-08-14 12:34:00,OTHER - ORDINANCE VIOLATIONS,-83.69615490008579,42.24292529998888
190034549,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,E KINGSLEY ST & N STATE ST,ANN ARBOR,2019-08-10 13:33:00,DAMAGE TO PROPERTY,-83.74106800036469,42.284848401397824
190034668,WEAPON LAW VIOLATIONS,5202,CCW-CONCEALED WEAPONS - CARRYING CONCEALED,A,300 BLOCK E LIBERTY ST,ANN ARBOR,2019-08-15 09:53:00,WEAPONS OFFENSE,-83.74469010053264,42.27924920004227
190034746,CREDIT CARD/ATM,2605,FRAUD - ILLEGAL USE OF CREDIT CARD,A,300 BLOCK N MAIN ST,ANN ARBOR,2019-08-14 21:11:00,FRAUD,-83.74816780017562,42.28344000127771
190034741,SHOPLIFTING,3074,RETAIL FRAUD THEFT 2ND DEGREE,A,400 BLOCK S MAPLE RD,ANN ARBOR,2019-08-15 15:05:00,LARCENY - RETAIL FRAUD,-83.78214749970681,42.2775968000351
190034725,ALL OTHER,3605,INDECENT EXPOSURE,B,800 BLOCK STIMSON ST,ANN ARBOR,2019-08-15 13:49:00,SEX OFFENSES - OTHER,-83.73771639918016,42.2607926009444
190034690,WIRE FRAUD,2608,FRAUD BY WIRE,A,1000 BLOCK WALL ST,ANN ARBOR,2019-08-09 12:00:00,FRAUD,-83.73477240047742,42.2872143999993
190025049,SHOPLIFTING,3078,"RETAIL FRAUD, THEFT 3RD DEGREE",A,700 BLOCK BRIARWOOD CIR,ANN ARBOR,2019-06-18 17:00:00,LARCENY - RETAIL FRAUD,-83.74599350127107,42.24165980038822
190034583,SHOPLIFTING,3078,"RETAIL FRAUD, THEFT 3RD DEGREE",A,700 BLOCK BRIARWOOD CIR,ANN ARBOR,2019-08-14 17:57:00,LARCENY - RETAIL FRAUD,-83.74599350127107,42.24165980038822
190034770,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,2800 BLOCK PITTSFIELD BLVD,ANN ARBOR,2019-08-14 13:00:00,LARCENY - ALL OTHER,-83.692240999857,42.245924299891556
190034779,HACKING/COMPUTER INVASION FRAUD,2696,COMPUTER HACKING,A,1500 BLOCK E MEDICAL CENTER DR,ANN ARBOR TWP,2019-08-15 19:43:00,FRAUD,-83.7293881999035,42.28379359956318
190034779,CREDIT CARD/ATM,2605,FRAUD - ILLEGAL USE OF CREDIT CARD,A,1500 BLOCK E MEDICAL CENTER DR,ANN ARBOR TWP,2019-08-15 19:43:00,FRAUD,-83.7293881999035,42.28379359956318
190034791,AGGRAVATED ASSAULT,1305,AGG/FEL ASSAULT - NON-FAMILY - OTHER WEAPON,A,200 BLOCK N MAIN ST,ANN ARBOR,2019-08-15 20:28:00,ASSAULT - AGGRAVATED,-83.74881859854156,42.2828996003131
190034859,BURGLARY/BREAKING & ENTERING,2202,B&E - BURGLARY - FORCED ENTRY - RESIDENCE - HOME INVASION,A,700 BLOCK S DIVISION ST,ANN ARBOR,2019-08-16 04:00:00,BURGLARY - RESIDENTIAL,-83.74461749926871,42.27299490030515
190034768,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,300 BLOCK W HURON ST,ANN ARBOR,2019-08-15 18:17:00,ASSAULT - SIMPLE,-83.75166069987381,42.281808000344654
190034814,MOTOR VEHICLE THEFT,2404,VEHICLE THEFT UDAA (REPORTED BY YOUR JURISDICTION),A,1000 BLOCK E UNIVERSITY AVE,ANN ARBOR,2019-08-14 09:45:00,MOTOR VEHICLE THEFT / FRAUD,-83.73595509977707,42.2691174002087
190034831,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,3200 BLOCK S STATE ST,ANN ARBOR,2019-08-15 23:00:00,LARCENY - ALL OTHER,-83.73780179949063,42.240841499413364
190034855,MOTOR VEHICLE THEFT,2404,VEHICLE THEFT UDAA (REPORTED BY YOUR JURISDICTION),A,3600 BLOCK PLYMOUTH RD,ANN ARBOR,2019-07-20 12:30:00,MOTOR VEHICLE THEFT / FRAUD,-83.68976999987387,42.3040707002794
190034896,TRESPASS OF REAL PROPERTY,5707,TRESPASS (OTHER),B,1000 BLOCK ARBORDALE ST,ANN ARBOR,2019-08-16 13:44:00,TRESPASSING / INVASION OF PRIVACY,-83.767215400422,42.26849749995512
190034853,ALL OTHER,5015,FAILURE TO APPEAR (FTA),B,500 BLOCK CLINTON ST,ANN ARBOR,2019-08-16 09:20:00,OBSTRUCTING JUSTICE,-83.042014200996,42.33681840033171
190034894,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,3000 BLOCK FULLER RD,ANN ARBOR,2019-08-16 12:44:00,LARCENY - FROM AUTO (LFA),-83.7000894003894,42.27693379962477
190034868,IDENTITY THEFT FRAUD,2609,IDENTITY THEFT,A,0 BLOCK GOLFVIEW LN,ANN ARBOR,2019-08-14 08:00:00,FRAUD,-83.74807180082661,42.254086099563324
190034875,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,3500 BLOCK PHEASANT RUN CIR,ANN ARBOR,2019-08-16 00:30:00,LARCENY - FROM AUTO (LFA),-83.72363609999206,42.23638560021419
190034928,INTIMIDATION,1384,"COMPUTER/INTERNET USED FOR HARASSMENT, THREATS",A,1600 BLOCK S UNIVERSITY AVE,ANN ARBOR,2019-08-16 15:43:00,INTIMIDATION / STALKING,-83.72767839968759,42.27446209963904
190034870,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,3600 BLOCK WASHTENAW AVE,ANN ARBOR,2019-08-16 11:50:30,ASSAULT - SIMPLE,-83.68909110040573,42.25466269965949
190034935,BURGLARY/BREAKING & ENTERING,2202,B&E - BURGLARY - FORCED ENTRY - RESIDENCE - HOME INVASION,A,800 BLOCK S STATE ST,ANN ARBOR,2019-08-16 18:26:00,BURGLARY - RESIDENTIAL,-83.7404920002707,42.27139979950624
190034950,PORNOGRAPHY OBSCENE MATERIAL,3799,OBSCENITY (OTHER),A,200 BLOCK S MAIN ST,ANN ARBOR,2019-08-16 20:24:00,OBSCENITY,-83.74891199888111,42.28015270132693
190035009,MOTOR VEHICLE THEFT,2404,VEHICLE THEFT UDAA (REPORTED BY YOUR JURISDICTION),A,300 BLOCK DEPOT ST,ANN ARBOR,2019-08-17 02:45:00,MOTOR VEHICLE THEFT / FRAUD,-83.74437889940128,42.28783490025506
190034956,DRUG/NARCOTIC VIOLATIONS,3592,CRACK -POSSESS,A,E LIBERTY ST & S DIVISION ST,ANN ARBOR,2019-08-16 21:26:00,DRUG OFFENSES,-83.74405699923102,42.27943799872867
190034953,ALL OTHER,5015,FAILURE TO APPEAR (FTA),B,E LIBERTY ST & S DIVISION ST,ANN ARBOR,2019-08-16 21:00:00,OBSTRUCTING JUSTICE,-83.74405699923102,42.27943799872867
190035030,BURGLARY/BREAKING & ENTERING,2204,B&E - BURGLARY - NO FORCED ENTRY - RESIDENCE- HOME INVASION,A,2000 BLOCK COMMERCE DR,ANN ARBOR,2019-08-14 01:30:00,BURGLARY - RESIDENTIAL,-83.77634259960342,42.26945300042877
190035061,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2699,FRAUD (OTHER),A,900 BLOCK S FOREST AVE,ANN ARBOR,2019-08-08 12:27:30,FRAUD,-83.7328219013865,42.27096019990813
190035027,ALL OTHER,2298,BURGLARY - ENTERING WITHOUT PERMISSION,B,2000 BLOCK PAULINE BLVD,ANN ARBOR,2019-08-15 02:00:00,BURGLARY - ALL OTHER,-83.77688149856255,42.268682699628414
190035067,ALL OTHER LARCENY,2309,LARCENY - FROM YARDS (GROUNDS SURROUNDING A BUILDING),A,0 BLOCK PLAINVIEW CT,ANN ARBOR,2019-08-16 18:00:00,LARCENY - ALL OTHER,-83.71022020021934,42.23578130001732
190035039,DISORDERLY CONDUCT,5311,DISORDERLY CONDUCT,B,E WASHINGTON ST & S FIFTH AVE,ANN ARBOR,2019-08-17 13:26:00,PUBLIC PEACE,-83.74609259963131,42.2804226003081
190035082,TRESPASS OF REAL PROPERTY,5707,TRESPASS (OTHER),B,300 BLOCK S MAIN ST,ANN ARBOR,2019-08-17 19:12:00,TRESPASSING / INVASION OF PRIVACY,-83.74823770042974,42.27926260009099
190035082,DISORDERLY CONDUCT,5393,DISORDERLY CONDUCT (OTHER),B,300 BLOCK S MAIN ST,ANN ARBOR,2019-08-17 19:12:00,PUBLIC PEACE,-83.74823770042974,42.27926260009099
190035080,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2677,"DEFRAUDING HOTELS, RESTAURANTS, INNKEEPER, ETC",A,300 BLOCK S MAIN ST,ANN ARBOR,2019-08-17 18:47:00,FRAUD,-83.74889809883058,42.27942119966758
190035156,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,1400 BLOCK PEAR ST,ANN ARBOR,2019-08-18 02:20:00,LARCENY - FROM AUTO (LFA),-83.7365776000401,42.29454149963652
190035117,INTIMIDATION,1380,"TELEPHONE USED FOR HARASSMENT, THREATS",A,2200 BLOCK RIVENOAK CT,ANN ARBOR,2019-08-18 00:02:00,INTIMIDATION / STALKING,-83.7644817994842,42.30470379858099
190035097,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,200 BLOCK FIELDCREST ST,ANN ARBOR,2019-08-17 20:54:00,ASSAULT - SIMPLE,-83.7520168001684,42.253461001290816
190035127,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,2900 BLOCK CASCADE DR,ANN ARBOR,2019-08-16 13:15:00,LARCENY - ALL OTHER,-83.70209529968173,42.245995100148946
190035110,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2677,"DEFRAUDING HOTELS, RESTAURANTS, INNKEEPER, ETC",A,300 BLOCK S FOURTH AVE,ANN ARBOR,2019-08-17 22:39:00,FRAUD,-83.74776060069524,42.27898720008977
190035146,ALL OTHER,5013,CONDITIONAL RELEASE VIOLATION,B,2400 BLOCK SANDALWOOD CIR,ANN ARBOR,2019-08-18 03:43:00,OBSTRUCTING JUSTICE,-83.70952759870141,42.30843550014737
190035146,ALL OTHER,5012,PROBATION VIOLATION,B,2400 BLOCK SANDALWOOD CIR,ANN ARBOR,2019-08-18 03:43:00,OBSTRUCTING JUSTICE,-83.70952759870141,42.30843550014737
